faction,x,y,asset_mint,cargo_type
ONI,-36,-7,CiSH8JGvRmAdijb54VHGigMdhVwboEkJSvAnwwhQvoak,Survey Data Unit
ONI,-36,-7,7NwrpLg3buCesHxa6Ws3C2FH8aCduyPh1DFwGyFifGwx,Radiation Absorber
ONI,-36,-7,91gG6scXX6nzB3ww4cRsm2tKgqHi3C83vUXbYtqLjqec,Food
ONI,-36,-7,2TwEq42HhTq7xbaRd9F1MoQ5CbHL4P8Ct1E7rAMXbRzF,Power Source
ONI,-36,-7,9gRjYU1tnUt5r9Cv11kfgamrtg8yHSVnZuZUgp8w3NAF,Iron
ONI,-36,-7,AZMRUJijabDxq1taH5rynFkwPkg9pyMjkUmexaCY946g,Titanium Ore
ONI,-36,-7,9JDV8o5cpmcKhBcgFbtp46CCRTx2NVAdMRNBD6X6DPJP,Electronics
ONI,-36,-7,8ryGGsrF4MHCv8wSYdVsnM2mZd5rvi1k96LkZwSNR5zj,Framework
ONI,-36,-7,ABYnVeDtYP7pGXNe2t18njVprTVeKD1EH8Du1qLE4Qqo,Hydrogen
ONI,-36,-7,5BXjWb635c5mQQvBSLZvAWFeiPCCSYr9JsCchzWa3ocP,Field Stabilizer
ONI,-36,-7,9ADpemVLurCXBAPgQEezkXH5Vr5iyXrUCbnzUqMJahKp,Steel
ONI,-36,-7,68trq67kxbrNy5BYTsoapaGxwg2RajeL3K54QsMa1K9F,Toolkit
ONI,-36,-7,JFMagWpaq828ie1Xb3YcXec65fA5qPAcDFdM4jNbnGL,Polymer
ONI,-36,-7,FjoNb24AfhvoHGQFDLYEV3rYnrBH6CAWfQCsURQsrM1r,Aerogel
ONI,-36,-7,FkTFXfviAWGMtujsHNdQ5gUMo8Z9VrxtvH6poDgAXbqK,Carbon
ONI,-36,-7,2b5qpq1sikEG7pa2nztZs58qy2co6DoKoAEyTyin5pgo,Calico Maxhog
ONI,-36,-7,6bAXVd91Bhb7Dsi4FmttvBBm4yBcK7ZoKbXTwzFuUQPJ,Copper Ore
ONI,-36,-7,7BKjhWYbRxB5jc5WiQ7Lc6Uy6vcVTdncLTXh4UrV623A,Diamond
ONI,-36,-7,JBH2ozyP8DbZMabpc9FokrSwsTnmNUFwLy4c2ntu8Deo,Super Conductor
ONI,-36,-7,87ZVV9BjE2uBUbmonuNV1mV9vQbXJeHijeELpyVjuH8C,Arco
ONI,-36,-7,36tDY1mTGsUim7NqHzv3cz8jWKAStPrabK68kLAn4aYW,Graphene
ONI,-36,-7,642tFss9R68g6d7k7aewDD21Lyc6Eb2mQicTmDPwA8BR,Fimbul Mamba EX
ONI,-36,-7,F1LQPiMeD3Md1VrTjNULm7UBvxKwApnqYTRJUVJxWMD7,Magnet
ONI,-36,-7,9KhhbfwW3hAFBod7ZToihVxF6ua6ku5LgXerAe3wgLY6,Electromagnet
ONI,-36,-7,DgQzwcLPQ3nNJeSTDC5GCP4HvJGS4UeSLKEKGLHLMdmN,Lumanite
ONI,-36,-7,ALFNkX4QEDYvqPxq7HBVLXMHKpoThZkUDo3WkJTdURr9,Copper
ONI,-36,-7,68fzBigLn3vzDcp5Y2pJVcpAaTmzGd8b5Pc33pvsubQd,Silica
ONI,-36,-7,BJsp7DMoTp1HiXbBQSb5KHjwwP1NSGM8tHJpTiS6eZji,Ammunition
Ustur,16,-5,8WBAsHvxdvUYPbZceTZ9RgVy74WdQWqthYaanihpza8Z,Particle Accelerator
Ustur,16,-5,ATPGojydaoDrGw8Kyy9Aw4YrJsVvCquenfDcLMseUznS,Fuel
Ustur,16,-5,9XizdH4SAJ38FYtJxuRTZQpkDJZxgueWDZVAth1ThmNn,Strange Emitter
Ustur,16,-5,A26RJuZCgufyndr4xxCuuf5NeGWgYAKbHcaAFyu4dWZ2,Biomass
Ustur,16,-5,Ey4hGT2Vw1ePhJFVskLEf1gzBVdGKfieKBQbF3gNQ28B,Honeyland Explorer Badge
Ustur,16,-5,G4gP8pKCQtKQbyEqSPBUNVgv5TQ5VkeYg6Q4r91NcwRe,Titanium
Ustur,16,-5,FtRHSgENnzBb7DbVmMiGpsNPwfJsshNJrba378PdkAJW,Hydrocarbon
Ustur,16,-5,J4Co3H4vVGVbHcfWBpmABfp6h1Jk8UECbF7LwSFXTZoS,Iron Ore
Ustur,16,-5,FN7HdHjj252GdibWYR9CRdQAgbzDqMiWXBAyQ7AFFDfV,Golden Ticket 2624
Ustur,16,-5,BB1sh2zNYvqnRb4S2KZLausk1envUeRaeVgCXEmATwNK,Nitrogen
Ustur,16,-5,5V9hQmtDZtdV4L3i5wDLhkYpjdGzyjJQCPfAuUWLCGbD,The Edge of Paradise
Ustur,16,-5,AcVjoLQxYa7iBeiWw1Nk7je9qus6twBBDmDskCwrpaEM,Rochinol
Ustur,16,-5,GvTj8UqjRMCvDScRbNxmDimtFeYGkyHrYBpuPk3YGh7K,Copper Wire
Ustur,16,-5,D5BUQcFe6aA6bRwhCM14MU8J2Yer1ikeksfrsKamtMyM,Energy Substrate
Ustur,16,-5,CZVk8mzKbRCDHWsdLXwDqrJdSCYyRxwg69kFnYNmm25C,Crystal Lattice
Ustur,16,-5,4SBaZh6FLxLnUpekRxrXMs5dY65xup4gwCxxzFtvoJ7H,Survey Data Unit
Ustur,16,-5,7zHW3kyhBY7JyWvzXpiCzxQAmaXoSmK1DSgpjHGgvWKA,Radiation Absorber
Ustur,16,-5,FzeGpJFewKjCL5tHP9ZpPPModqX6zNBMR545dfi1yECc,Food
Ustur,16,-5,2kAwwPHXGJRz2iMYxUP3Hhvxt7Cq1AVvCJqnPadszDXR,Power Source
Ustur,16,-5,ByUuM7s5vUxAyZuXVEeUrjGtqt3rxvYZKkMeS3p25u3u,Iron
Ustur,16,-5,6vsP2jK4LvrLnVN269E4qpe7BMtksLwVhdfJhzAFe8Jd,Titanium Ore
Ustur,16,-5,AobKsXnPp1SxEWNyYi2V3UxgnajZT3JN2o4DaAGwMDhg,Electronics
Ustur,16,-5,5iRQDyKU2AJUw83HMRcwuTTkzZg4Gw6ud16ipkUR3YBA,Framework
Ustur,16,-5,8nbjDt85BesYwWwKrCsdEcFA3Dem7RfQ6i5FGwS5YYxi,Hydrogen
Ustur,16,-5,5fGdaHTvLKoH8pWtyUBELYHuVuX25r1wfV5dKPKpudFT,Field Stabilizer
Ustur,16,-5,5nZuBQ4Ed9nPR7tACjfnGhRWq3Bs8hPofFZ5yCqjZ8at,Steel
Ustur,16,-5,7CSyYHPaPoJa4bXDEQ4DN9EHbuy36R6ELrbeVjJXTD1j,Toolkit
Ustur,16,-5,8UrMQjSXB1mWc2yhw7MZ48CYXLb4YxtzGfTxWS7jHe7R,Polymer
Ustur,16,-5,GQdUgL4LzSTmkB6znrxAf3gsSwFuLLFFxiVM5coQSdWY,Aerogel
Ustur,16,-5,8v63ypHm9MrBY7znLN5ok1yRWV3vZGfbRaE7UT4v2juK,Carbon
Ustur,16,-5,Grp56fuZyr9Jy7ZPxAEXFXoPkYU968eiwP4SuRSQRB7a,Calico Maxhog
Ustur,16,-5,B7MsS4rJ4EzuB6ryGDqxsyx54wnqp8BM9MrzXxkXpRAc,Copper Ore
Ustur,16,-5,DKnEnXHAN4D1kJvpkeTnLhpGtrZo2xZ5c6y8kULCd4GZ,Diamond
Ustur,16,-5,8kbWrDa1cahmBnWsUcqCENHyjSyPsZ7krpVQvj41T6VW,Super Conductor
Ustur,16,-5,5ESB2CmyREP2FJPAjgrAZxfpftxj8iAKC62WfFQM9VKD,Arco
Ustur,16,-5,GZWstPdT7t9Fq82YuoYmo9feviWjSrWW7gnwt2FN4DkU,Graphene
Ustur,16,-5,FLqEQ3qCRKeFg3GpoLigJrgA84VCmP1E4HnRCBack7sw,Fimbul Mamba EX
Ustur,16,-5,DsUEFSUsAMaMgwT89zdWS4y3QYMHPRE1gA4sqTPisNnn,Magnet
Ustur,16,-5,A3umkvYWUpAPBfc8buBbBymM3JPtKRVs6dkVCfp8mVHv,Electromagnet
Ustur,16,-5,EZRgtV5vexU5DJhoajmrohXxUYk4qgNkeW5DrDKgstwK,Lumanite
Ustur,16,-5,GEiQCx8gsbE9P8JMycEKWKMeZpUjLMgJAyHLAs7L5z19,Copper
Ustur,16,-5,GxWqAbHHJ3Ms8hAaprnkqSgA1LYtARJLtssLawEtXp9f,Silica
Ustur,16,-5,71vR4L1yLfh9VKhdmojev1au2cjkVpKV3PRCTK6opHHR,Ammunition
MUD,-8,-24,7bxbN6JYe3ARNEpb8vZFEMRD5RUQaSugyKUkjJ3rRQ65,Particle Accelerator
MUD,-8,-24,95C7suXjYyspZWtbVpjNRafii7Adc1ZPhGUkAC7FyGf7,Fuel
MUD,-8,-24,8jMCn4YsnHy5DunDkdZp7htfkPjVhicK7rof1kN6mgny,Strange Emitter
MUD,-8,-24,C3N8FsoyhR1UstLHJFRs6ULnkp7wjHvABZPRN5qPFVt3,Biomass
MUD,-8,-24,Cxe4W3vccRVfxdtXJk93MKcurBDCXednFvqbyEoEMDZZ,Honeyland Explorer Badge
MUD,-8,-24,pwUtQw2nqrgZh7jj3RJohGLKYGtQ5Zy15euiuUPrSNg,Titanium
MUD,-8,-24,J2azMh86L6etabzf4pt5DACY6A2CoJ3bT6WgpPjfrJvx,Hydrocarbon
MUD,-8,-24,AkCg9bWNQg3bjgg36BnTdWJmxQ8R852U5KfbndU64ju3,Iron Ore
MUD,-8,-24,34bhWZHSFde55sghWkc9k7V3PfdXXJn5Q7uSmeXr2Ss6,Golden Ticket 2624
MUD,-8,-24,8xEKjaXBGG35M3gQFJeeZUvm4A4mTrm6e9izNLuk1B33,Nitrogen
MUD,-8,-24,5cjcmid5QVWbXykDXRnriBBP77VQW5NeZTMAX6E249qr,The Edge of Paradise
MUD,-8,-24,ABn1qAaXmVSPS97r24Eq7iMRGPX2Lgbnd451pLUtyU6P,Rochinol
MUD,-8,-24,3kriJUp7scHBHSkecUubwo4A5gNBrTq5feFVTpbqrw9M,Copper Wire
MUD,-8,-24,AuVYRrbisGUMjijETpR1MpdfTa5qHZ6Eafpp2hjMj7oC,Energy Substrate
MUD,-8,-24,9U6KCUs8JxUPV8K8pgfTLVUEs3VgPd3BANziE3U5dYwX,Crystal Lattice
MUD,-8,-24,HkxZe9EsTkXqBQRdZQVWQ4apwRZobyY9S3cUGexZCfKB,Survey Data Unit
MUD,-8,-24,6C8d5qydCw9ZcNMGhoDWRKYzxGFNE7deASmejaTJXAdZ,Radiation Absorber
MUD,-8,-24,HVR7kXLaCkXRiwY2tSjJEayFn74VDJYDH7UzpVjye5Qg,Food
MUD,-8,-24,GuG5V9r28LaQXW6Rh9xiwYYQ5P2Ba2vx7DkuqPaXnDM6,Power Source
MUD,-8,-24,vhoBmZ8m1XN8QRXrBSYSKjNSRJXvagPRX9RBoK3kTUS,Iron
MUD,-8,-24,ErzK9zhMHjLWc7WLKizrzQtuFELWCBTCo417ocNcNij5,Titanium Ore
MUD,-8,-24,46ejsaCUNs53WqfpChrW24SaaBRaeV2xVCdx5b7m1Xp7,Electronics
MUD,-8,-24,CNCyRotz9EEcdjte5vGxwLWLwb6SEDAu1TmUp9cUNC1m,Framework
MUD,-8,-24,7DESgeguYHyEzFAr7DbTwMat93dTDPuTPBEpqkTj9Hig,Hydrogen
MUD,-8,-24,AMTaQjT3azwpEowmdgu1Gd7XirukgC4sWHtC3WHDhHoj,Field Stabilizer
MUD,-8,-24,H88iKBRRoqGdnmgGkLQVJu4ghxgdMUDzAgPqN2YYtZMX,Steel
MUD,-8,-24,Cb3WSNZNYEDeSpayhz3spy6t7GGiKJJfUcyV5Ji9ZLHN,Toolkit
MUD,-8,-24,8wyaWbtRr5KdeueeffqBGWot8ijwzJSjZXsFgRwK38nU,Polymer
MUD,-8,-24,4aouXJRZCYco7rg7TLEDJkBfbwdi9Af3nf3wVDW3T9du,Aerogel
MUD,-8,-24,BnkQDYdU1TrTP4qdPx7ipDZdninYAUCb3MhfenQSpbmA,Carbon
MUD,-8,-24,8wW2iMEkxS2ToRr3GT5U4cZpTb6MQQ6FHP7TD2TP3nYQ,Calico Maxhog
MUD,-8,-24,AhcxdtoJbamCnh4mBBjM5Y3iBu7ESxvWWDbVbLWX7jXo,Copper Ore
MUD,-8,-24,CwaVahnrsU62pRByjpCaRCAwVu8DfTbUvCLM5uYVpubf,Diamond
MUD,-8,-24,39i9BWa7ayayA2f42J9brZ4Dch3SKAkwasv6GdHrTRho,Super Conductor
MUD,-8,-24,Gs3wT3Jv8qPsmBzwttMb2YXkibLugkesYnT3utfSq6d6,Arco
MUD,-8,-24,7D5RtMTSDJ3H5vk8tjCSJhaqsgL4jeP66yvkFgxhuygA,Graphene
MUD,-8,-24,E39qWLothKpgWSEvURLoyWAcaJ6UR4PejBx7puZioVxr,Fimbul Mamba EX
MUD,-8,-24,91qvCrT7xHw6mf4ocwhVCwqek7SAeyvg2WuoFpZXiXE6,Magnet
MUD,-8,-24,DMUtEcv1XYnbpRGK1VmKhuBiDyAB9sCRqpHfWNDFe8aE,Electromagnet
MUD,-8,-24,CZCHCfXRhckowkfbd4DUeJPx9VXFcSTcnUZvD2J25YZ4,Lumanite
MUD,-8,-24,H3tZzbhK916Ew1QaXAh6fpyw7ikHXy9rmtWm3AW9ZgHv,Copper
MUD,-8,-24,FqN2kjoanVMESmMwZuzttGPabMgiwieRwCDH57TmXx1t,Silica
MUD,-8,-24,916zsjxo5qNNFFYdyCxCNAt9zhnoxgcqjzdJ3Z1x4UW9,Ammunition
ONI,-22,32,x6vAiefb21qAN6kVkD4dpEJVanvTMgMdDj2ZLKPATu1,Particle Accelerator
ONI,-22,32,7krtzygfSjfGcERL6eaNL5hcUZsw9gWVuGoKrAbLejq7,Fuel
ONI,-22,32,CmodiLo1R2irRU6jDDS69tUXxPtcNTBg8eGkMbWJCSJJ,Strange Emitter
ONI,-22,32,5PsoL8yVaEv5qg2ERcWL4VKnL4eQYS2uXLL6PPfFWdPX,Biomass
ONI,-22,32,CwpF7wye2AxRRL2zXHmMsoULUvpGpszUWqhPgeJ6qGno,Honeyland Explorer Badge
ONI,-22,32,2PoUvCy7AKtPkkRKpytUCcjsKdX3MLoQcVwT82Yqw6Xh,Titanium
ONI,-22,32,DV1qo99mmWEB8oqWmCLVfQfkq22wnSGctsjfyPrJeK1N,Hydrocarbon
ONI,-22,32,368fnu2pGqSkgWhZe4tYRSfBF5rZFdX3AarwnceGcNTh,Iron Ore
ONI,-22,32,BBueBABVWpEEvEoezNDMW6RhnqxDQwa67C6YC5ZrEELa,Golden Ticket 2624
ONI,-22,32,BtCYGvwpBk2dKJUKbhfRWEKVvqocjYQwmJjwczVJznHX,Nitrogen
ONI,-22,32,DQritqUxxqGYcWKqDfZFcyAcUBgKiLgSm7WgtSB7KprS,The Edge of Paradise
ONI,-22,32,HPADJAwDtnjygxMnkEh3BSQVMSeW1cejcnLbypsgnbCa,Rochinol
ONI,-22,32,EGNtmfitACGNVGxzgRaLpPFQuoLWiVB1iQSpvBPqnHKf,Copper Wire
ONI,-22,32,5VsghLjAUNtgq6TGVDEGomRumETMa6DL6fRshqbfWAgS,Energy Substrate
ONI,-22,32,AS7Q8rJkYAyM7fQTw9mDJB5BCCSxz88uRcy7SiqQP6q2,Crystal Lattice
ONI,-22,32,7nAEJv5MnAtoZ3XyE5BXdQEYbqjCwx6G5Au5RNp1Uhxs,Survey Data Unit
ONI,-22,32,44KcjQfagu6LkKmpTNNxDYThNSgJD1kAzP2WCTAPw6a9,Radiation Absorber
ONI,-22,32,DDDHAAdtfYyTJoYtCMvhd3v6pPkE5fMtzZ661qNVU1qT,Food
ONI,-22,32,HztyaLrBprZgeXLnLefL48u4A86Ps6XosJEZwgguwEXV,Power Source
ONI,-22,32,A4jZ9HV15P115oyEBjzhEHnRtR49dN5hff5TSaC4H8Zr,Iron
ONI,-22,32,2vV7XiRSX9BbMwnh1JzPyQitWRymu4vsXBKxT7QcEYPz,Titanium Ore
ONI,-22,32,A76GHc5iCMqVDpEmEUX21jtg8K5fT97mZMdBndhJRBe5,Electronics
ONI,-22,32,FwGKzt81FVHQciN1Yf7YseVvz76wxvZ3NPVB4tfaSt5G,Framework
ONI,-22,32,BpkzKUV8gbhVjbPz869g8MpEhqTNsnP4wSKVE7AbxHD3,Hydrogen
ONI,-22,32,G7miFrdTDvGxeeVs1hcvP9QUTb39BJsyJknxZmXAmh6B,Field Stabilizer
ONI,-22,32,AaEuJYWHx4F5K1Z3vzkrc1bgVR9ph2mCrY7SYmRhAMsS,Steel
ONI,-22,32,EGL29oMH8NSWS52CHRBs7UrCXGokGd2JjZAf9uZKp2Jj,Toolkit
ONI,-22,32,BCXY89cpvwjTXUvKPMHNN24BL271RyDggqLvVtHATBJc,Polymer
ONI,-22,32,CZsAL6gdQZXBKpw4u6aVnU8ZyB5nhFxTLQzVV8kSHL3m,Aerogel
ONI,-22,32,83VUAFPsTeBSfqsGuiAhDRGeiAEAH3ZJCMwvWhmgbJVT,Carbon
ONI,-22,32,3g6Tqh4YbRgHrEy22SBPeMjF9DkBQioRxA8KmmxPgabL,Calico Maxhog
ONI,-22,32,5uKYeTbnL2FKqkrD2NTRtNF4teooAjWgEVRe3wwAuGxf,Copper Ore
ONI,-22,32,vJNPtFBdNR5ygaAuaHidgdPW2cCxVPCJY8F8JYqR9p7,Diamond
ONI,-22,32,D3VNENHrgebgsGRbqoLcCmCkNF2hgdcepjw7KJYuza13,Super Conductor
ONI,-22,32,58xt646kNejp2Y7Mwg1597Htz1w6AwVrFe7fhNvfwuoM,Arco
ONI,-22,32,4pzjRmyrhry4WR7SqjEqTGSqnTbwB3GeXV8Y5PiuZuV4,Graphene
ONI,-22,32,4z7Nd62S8HaaNiBqQR1KKgNmJZ1PcFFWN7uLGCp1pcKp,Fimbul Mamba EX
ONI,-22,32,6G1ufUJAG3fFF4PwpXKE2ge5KCRv7rHETRS6rjatLyjV,Magnet
ONI,-22,32,HS8VUbdiFfjDbFekLDTTcBP12vf6KNjDGQh812MyaHEG,Electromagnet
ONI,-22,32,Xz4XYxy5L1EsEpKXyjvZ8WeqkhZZr2qSiQf3MxUeiue,Lumanite
ONI,-22,32,4R3jMwuNhzF6Hv3ZazxbucPLBkFHUbQP2pT6wb1WiASq,Copper
ONI,-22,32,HRVZHz1XHrJXvw98M8aEYvAGhpe8WD3QKE551GsK3mup,Silica
ONI,-22,32,AjTxbibe8PdwmzqgJym8uzzCua6WLkZ7EungyZQmcrLr,Ammunition
MUD,2,-23,7D5WBEE5cEwg3BcmgcnCGvW917z1DzHq8SPSMpJSqkpw,Particle Accelerator
MUD,2,-23,4P6DkxaZiy7U6cE8Qhhw4kNsfdh2YXCwa9AbViVTk1Az,Fuel
MUD,2,-23,GdtrhSSZN5VeigXeauQFvv359qLnwJ7mefjUQKJJV6gv,Strange Emitter
MUD,2,-23,D4wBC6RT93wMnGDZcjQR2hgYBTmTu62jUpNTQ35jzyYL,Biomass
MUD,2,-23,Eo9QimGJgk4TUC9E5j6uVMZD4XZq9BSJgKcprsF2J4vv,Honeyland Explorer Badge
MUD,2,-23,65NTSgccYn7fi9PnDM1r125BWXXifVRyfFykfgB2LY7d,Titanium
MUD,2,-23,2BiFXud6igvQxVLZUbaS4kj7nuw3UtkzTw2HAB2GGSYu,Hydrocarbon
MUD,2,-23,3grU5nHbtquAaPjb553jXrfnACXp79xsYHFqHx9Sbzjc,Iron Ore
MUD,2,-23,E3awXMexoP4zKLZjhqoZgsgfzJwdkQYiW7W8Jd1hKbaC,Golden Ticket 2624
MUD,2,-23,kbnLzLH6H6xhFE9zupTyGbrqeKFNbPccxj5AyjrU5Sr,Nitrogen
MUD,2,-23,EGbpxi6b9ghKvz9WSWSyUYaZ2GfUiQfLaSXgeiYjdkqC,The Edge of Paradise
MUD,2,-23,DdZ4TpQs1idTjWsMTQPH62Kk5s5CakLSmaRJYjZbL6XB,Rochinol
MUD,2,-23,BfRQdG6V89wN1j6cwcexBCCKgoDeBtVWfeTF5aotGzpU,Copper Wire
MUD,2,-23,8iBXqxEDkwzupPG7Aej2HtJpP9TipgTg9jsb1sTmgQ7v,Energy Substrate
MUD,2,-23,ARAwVXkHMni5agnA7eSVmQxMf3TPpRK2ArGXHGLGTo7Q,Crystal Lattice
MUD,2,-23,APHSjzwnGThsaxzzuTuHfkQjKNxSB83GkeP6Wc6p2DuF,Survey Data Unit
MUD,2,-23,9rQXcbcPJCViMmnkKxSDBQiQS9Ad15r1VRwRCSuvgjWs,Radiation Absorber
MUD,2,-23,5ozARX73N2ZNN4k9uAduwEu3RCoHFufpQuEX5DwFKRbU,Food
MUD,2,-23,ESYMqS5qzgvpyC5gFbbtwkiU3a9T35Un4mCvWivMXfPM,Power Source
MUD,2,-23,CBooLTWFoLwspJ1z85L2WhWwWtXgsXzQDHLj4esivK6n,Iron
MUD,2,-23,8TYwg9uaYUSiuWHs4TYtigqfiQTb65JC1UNyBNaArGQ7,Titanium Ore
MUD,2,-23,7dRDHfnv9jEuUmPPUSzhVG3pMKrB1Z5LWZeM8BP6Rv8F,Electronics
MUD,2,-23,4Rz4uqDb1vc5ZYb2ZbTvjNQ1pKjQnm9JTLG3dzosxwL7,Framework
MUD,2,-23,HhH2WoBtygUFBJqBmj625fCYEe9zHscxEpprtHYQkfDE,Hydrogen
MUD,2,-23,GoSoSMmimy5AcQCBj2hkCx3iwJ8diSPgXR9YeAsJiUGM,Field Stabilizer
MUD,2,-23,Bfk75f2x43M6D8Mq85P6pwTmkB5u9MWwy8jRroBokEws,Steel
MUD,2,-23,5euRMRTB2ktfcRnSNb9TrCr5E7MBRVcpmEVVoeU1eFwr,Toolkit
MUD,2,-23,GGqfS8cmcBB1YgFuCob4BmnMuJn6xfguLPY93JcUuQry,Polymer
MUD,2,-23,4Z7PgNEtA2WjucS7ytQGv2xdxN769F5D5d3MRRxCWRZq,Aerogel
MUD,2,-23,4QngJjWuG5JX7fG3Koh1u4UJZ5J7Wq2z4xL7dCXW9os5,Carbon
MUD,2,-23,9UQwAgj8EKj3ufB3fwzk2at9vKNUj4Ad2EFP7ZXa3gqt,Calico Maxhog
MUD,2,-23,9J5mZi2qG6vuNiDELjH1r6eAD5igj8bfig5tWpTWqSXQ,Copper Ore
MUD,2,-23,CwKupt2hiaDdvBJaRNJCcVLm4KN6iuw9dtP3i6eM3jaf,Diamond
MUD,2,-23,CZqvuUQ8tAEwB9Fz2kpqTjfKPUeTZJ7rMuxKo9NjFito,Super Conductor
MUD,2,-23,q31fWyqXmQd6M3v6xUq5hcRraEzW1JiVkBTWEKmhieZ,Arco
MUD,2,-23,AvN5h4QWmNX1MyGiquPs8MGzzuu3HoDbVk18d9fqcuN9,Graphene
MUD,2,-23,H1wWby2sdVxi5m3KxmShX2JbbJsVdq7U8PuPLu9DMxsS,Fimbul Mamba EX
MUD,2,-23,2XQ5jYCd52GzyUNiHdrTtTP5gCZbPaarHLcRYyondHMb,Magnet
MUD,2,-23,6k7F5auaWocTa4manW2ybz6xHvYzX3VohjRmsi8hZH4W,Electromagnet
MUD,2,-23,8zdEizM6x5HuaAZrYaUnQbg8r8RCArTMKvxQZcdC9Ynv,Lumanite
MUD,2,-23,7spGGyenkjw9hmpAcdULhvYcAgdi91YKypMB34Y6XMGa,Copper
MUD,2,-23,7w6msGtsyDanqqX81HrfsqKCL2QX4xvzEiAyRDwu5ULR,Silica
MUD,2,-23,AZj7DHq1LZmVzk4RoqcWvcHF9apunmaLDWfZzadRpv5P,Ammunition
MUD,-16,0,BWkHnWGRFyAEfBiZnyF7NCDySF6u8CETwFNB4kwpDZQP,Particle Accelerator
MUD,-16,0,8mFWBafBk7A58dbadkH3tirZQyi4LtdWa8V82CU49Lu4,Fuel
MUD,-16,0,7TNq17SXDBdM7hAXF22cEbbpnjNNgvLooqRNEz7wYdbw,Strange Emitter
MUD,-16,0,3ib1StpPx79FnmJMQVfwbKbqeuZ68RgcPcs2ATrmvSZ8,Biomass
MUD,-16,0,sB7cHXVXnEWuckEQG94z2gs7hm3VyrzxR4zvfaE9cUA,Honeyland Explorer Badge
MUD,-16,0,7jrdmjnyewANUEcQ4B9dhzcxZGPpoxPMyo2RQgomN1rF,Titanium
MUD,-16,0,JANR5birbCYeXKWYPF6TU4gu6svKBZ3fcHaixY72dShC,Hydrocarbon
MUD,-16,0,56WGoA5cYpiW2YNan9h9c5R5eqjzsscLJFHDUFkwgSz1,Iron Ore
MUD,-16,0,7AExEf8Qwk4wfJLUUTrnezEBvGC2ESM6giqEDNh1dfQp,Golden Ticket 2624
MUD,-16,0,2zsMVxgoBWdSPVwjbxGh7vJBXvKada7EnBn2q18Q9HnD,Nitrogen
MUD,-16,0,6p5GjNAyXW1tZ9mK3CHLNbNcUc9yXJDLCA15UuWotM1S,The Edge of Paradise
MUD,-16,0,CfBPbosUDusVuPc42gjx5jmxknAYcM5yegAxVoJyp1tX,Rochinol
MUD,-16,0,2zFAfV9TfowDFGwmfkcHR7apmPBK1NrHTuef5c5YffmQ,Copper Wire
MUD,-16,0,93Z9FfBEFc7q4hWrLaJZS6FfjcSui4L6gCrNMgQAEVDy,Energy Substrate
MUD,-16,0,ESFojvsqrsKx32ViQawigLZyCLuVca7ocuT1W2qGYDhP,Crystal Lattice
MUD,-16,0,5fMCe61tVZvUe8bCoXQ6uHS66gwkZHANTZTQPCuPHa7g,Survey Data Unit
MUD,-16,0,9HrVEK6fxX9aRCmqNnqE6sT2QfZbmxF7ropmBhmbb1fz,Radiation Absorber
MUD,-16,0,8ehba9kz9cbLjpBc4d3AoQn2NbrtbxP8pSM7k3jmugNE,Food
MUD,-16,0,4YpULZkJhtonxEhWdc4CSz2EopmbT1vqAzUYfWsnqDrg,Power Source
MUD,-16,0,ACAFDzQeot14msn63SoDfB6e5n6U4vtc7kKwgzRUBUHV,Iron
MUD,-16,0,Axccdaxvb9QYDZ85uGb1cXMtueYVn5JsDjBozjCvN4d1,Titanium Ore
MUD,-16,0,7xvVdtSC7Leob6FTRJ5TBGQeRNoNMex8xkkWWNGBwZ1T,Electronics
MUD,-16,0,BvQZAG1emEVdh4N8wkc92UzBjcD5f7XVnSZrsUq7qLea,Framework
MUD,-16,0,DNZTgyGJED3gQm9YyDWPj9L8os5vYs5SfARLLoCeKAcV,Hydrogen
MUD,-16,0,6rS2TCnCcBxjfCb2NPzJSmbggy8GryvPBPwKrq8wabss,Field Stabilizer
MUD,-16,0,C3s28VbGCe6wfCtbLwh4wbMEadJFTmyhzLQkey7iniZd,Steel
MUD,-16,0,4XKpQEUKM9RQmvPXHUnzvZBxwXLPbiRALzDbEa5wVGkv,Toolkit
MUD,-16,0,GmNjGSQKPDQU6mvrM6oEa8cdDpD5Yy73N5b3uSeVfYjs,Polymer
MUD,-16,0,2NSXfDhnMYVigAuHyncMkzASMRUzSJs7N3Jmuepn9MMi,Aerogel
MUD,-16,0,HZV2jkV5Hhjnxyfczbk6LXQgD4GXoxcsFGCPPVdjXqmx,Carbon
MUD,-16,0,4mYnKkxPKoRdGg7yWR5rBuCTL9QqVch9GVJr7krSjxgY,Calico Maxhog
MUD,-16,0,aHeTbxRoYdLHCuYnV4xwdVddGRff4BEKYBuxoJAxo7y,Copper Ore
MUD,-16,0,2AXN2NWBKfQDCaidVbs4zgAZqSBmysxeoEX2g98ARqZD,Diamond
MUD,-16,0,BWSPDbAhWeiemuF2ibtU77NDDDGkZmiMc2FS8CwHd4Jr,Super Conductor
MUD,-16,0,3r8yD7hToQWM5iLFH8vxgbkSg8NQTahBBNmLn6p6QSEP,Arco
MUD,-16,0,8PpoU1izkCqAeQhXPkWJEjq37EwFv2V2CuzFfHNJeF4a,Graphene
MUD,-16,0,64iEpRh7EUppLWZw1meGaL8stT7zHsXfV3oA6oVn2jyP,Fimbul Mamba EX
